i think you need to be in the hospital .	我覺得你需要在醫院 。
so let's dive straight into the story of our fearless speaker , bhakti sharma , who's making waves in the world of longdistance swimming .	咱們來談談談我們無懼的講者的故事 , 巴克·薩馬 , 他在長壽的游泳世界中製造波浪 。
secondly , make it clear from the beginning that either you have no money at all or that you would rather spend money with your attorney fighting the troll than actually giving them the money .	第二 , 讓它明白 , 你沒有錢 , 或是你會花錢 , 和你的律師對抗 , 比真的給他們錢還好 。
by the next year , they finally told me about an actual wrestling training camp that one of the wrestlers was running , and i begged my parents to sign me up .	接下來的一年 , 他們終於告訴我 , 一個真正的摔角訓練員 , 其中一位是跑步的 , 我向父母簽名我 。
and i fear that if we do not , as the citizenry which are , in my opinion , the most important leg of that stool don't take our role , then you are right .	我擔心 , 如果我們不這麼做 , 身為公民 , 在我的意見中 , 最重要的腿 , 不需要我們的角色 , 那麼你是對的 。
i have to telephone my 25yearold sons and ask them to talk me through it while i try to push those wretched 41 buttons .	我需要電話給我25歲的兒子 , 請他們跟我說話 , 當我試著把這些東西拉到41個按鈕 。
this eventually destroys a hive because it weakens the immune system of the bees , and it makes them more vulnerable to stress and disease .	這最終摧毀了隱藏 , 因為它醒來了蜜蜂的免疫系統 , 讓牠們更脆弱 , 讓牠們更脆弱 , 讓牠們更脆弱 , 來壓力和疾病 。
where you deny the other person's reality , you have paradox where you allow more than one reality to coexist , i think there's another philosophical construction .	你否認另一個人的現實 , 你有悖論 , 在那裡 , 你允許一個現實主義者 , 我想還有另一個哲學的建構 。
also , research within the continent is a lot easier to conduct due to widespread poverty , endemic diseases and inadequate health care systems .	此外 , 在大陸中 , 研究會比較容易受限制 , 因此 , 維持貧窮、流行疾病、流行疾病、流行的健康照護系統 。
they've got extra chemical bonds that constrain the shape of the molecule , and this makes them incredibly stable as well as highly potent .	他們有額外的化學鍵 , 會引起分子的形狀 , 這讓它們很穩定 , 同時也很穩定 。
and so what we wanted to know was , could differences among adults in how they think about other people's thoughts be explained in terms of differences in this brain region ?	所以我們想知道的是 , 在成年人的成年人中 , 可能會改變他們對其他人的想法 , 以這種大腦的角度解釋為何不同 ?
we are blessed , as carl was pointing out , with the technology that enables us to work every minute of every day from any place on the planet except the randolph hotel .	我們無聊 , 如卡爾所指出的 , 科技讓我們每天都能在地球上工作每分鐘工作 , 每分鐘都能從任何地方工作 , 除非孤兒熱情 。
in her auntie anmei’s home , jingmei reluctantly takes her seat at the eastern corner of the mahjong table .	在她阿姨的家中 , 約翰‧安德森的家中 , 很幸運地帶她坐在馬遜的東邊 。
and these are also run by physics , you'd be surprised there is physics in the middle , it's just that nobody talks about it .	這也是物理學的運作 , 你會很驚訝 , 在中間有物理學 , 只是沒有人談論它 。
let's just say that if something's flying over your head , a whole bunch of flying cars going all over the place , that is not an anxietyreducing situation .	咱們來說 , 如果某件事在你的頭上飛過 , 整個飛行車的飛行車在這個地方 , 那不是個焦慮的教育 。
for kids with anxiety who escape and avoid these situations and get other people to do them for them , they become more and more anxious with time while less confident in themselves .	孩子們有焦慮的孩子 , 避免這些情況 , 讓其他人為他們做 , 他們變得更有焦慮 , 同時也更有信心 。
and if i were even higher , i would see that even more clearly , higher than that , more clearly still , higher enough , and it would close , and you would get the circle of earth from space .	如果我更高 , 我會看到 , 比那更清楚 , 更明顯地 , 更高 , 更高 , 它會更接近 , 你就會從太空中得到地球的圓圈 。
spread by a parasite found in local mosquitoes , malaria uses red blood cells as incubators to spread quickly and lethally through the bloodstream .	由一個寄生蟲在當地的蚊子傳播 , 瘧疾使用紅血細胞 , 快速傳播 , 致命地透過血液傳播 。
i mean , i showed my threeyearold this slide last night , and he's like , " papa , why is an ambulance in these people's homes ? "	我的意思是 , 我昨晚展示了三歲的宗教 , 他說: 「 papa , 為什麼在這些人的家裡 ? 」
in college , i interned at the white house , studied abroad in spain and backpacked through europe all by myself with my leg braces and crutches .	在大學 , 我在白宮訪問 , 在西班牙 , 研究阿拉伯人 , 並在歐洲 , 透過我和我的法律品牌和雕塑 。
by doing this , he has now emptied all of the infinitely many oddnumbered rooms , which are then taken by the people filing off the infinite bus .	藉由這麼做 , 他現在已經僱用了許多奇怪的房間 , 然後被人們從無限的巴士逃離 。
this video garnered more than a hundred million views in a single weekend before china's government , fearing that it might incite some type of social unrest , pulled it from the internet .	這個影片在中國政府的一週前有超過一千萬個觀點 , 害怕它可能造成一些社會不害怕 , 儘管網路上有一些社會失敗 , 讓它從網路中得到 。
this guy , lionel poilâne , the most famous baker in the world he died two and a half months ago , and he was a hero of mine and a dear friend .	這個傢伙 , 獅子·波爾 , 世界上最有名的銀行家 , 兩個月前 , 他是我的英雄 , 他是一位我和一位親密的朋友 。
the third set of ideas are what i call as " ideas that we argue about " those are ideas where we have a fight , an ideological battle about how to do things .	第三組想法就是我所說的 「 點子 」 , 我們對抗 「 戰 」 的想法 , 我們有一種想法 , 一個關於如何做事的獨立戰鬥 。
in the corridor leading from the locker room to the game field , i was walking with silvio , who was holding onto my shoulder , so i could guide him .	在街區的領袖帶領他到遊戲 , 我和石油vio一起走路 , 帶著我的肩膀 , 這樣我就可以猜他 。
amber , a heidi lookalike , who had always wanted to be in the infantry , and when she found out that women couldn't be , she decided to become an intel officer .	阿爾伯 , 愛滋病看起來像 , 她總是想要在嬰兒的嬰兒 , 當她發現女性無法成為女性 , 她決定成為一個不起的辦公室 。
part of the reason i'm showing you these is that it sort of helps illustrate this process i go through of trying to figure out what it is i feel about rome and why i feel it .	我給你們看的原因之一是 , 它能協助引起這個過程 , 我試圖找出我對羅馬的感受 , 以及為什麼我感受到它 。
let's think for a minute about what it takes to make a pixar movie: no solo genius , no flash of inspiration produces one of those movies .	我們來想一下 , 要花一點時間來製作一部像素的電影:沒有地質 , 沒有任何靈感的動作 , 沒有任何靈感的動作 。
we are able to be here now because earth's previous inhabitants enjoyed four billion years of good weather ups and downs but more or less clement .	我們現在能夠在這裡 , 因為地球前有四億年的偏見 , 享受了四十億年的好天氣和下降 , 但更少的危機 。
so i developed a whole range around massproduced range that obviously fitted into a much higherend decor market that could be exported and also service our local market .	所以我開發了一整個大量的範圍 , 很明顯地 , 融入了更高的依賴的密碼市場 , 也可以提供我們的當地市場 。
and we view it with a camera system i developed called eyeinthesea that uses far red light that's invisible to most animals , so it's unobtrusive .	我們用相機系統來看它 , 我所開發的 「 眼光 」 , 用很遠的紅光 , 可以用到大部分動物 , 所以它是不可思議的 。
and it's important to realize that not only will this make the student learn their exponents better , but it'll reinforce the right mindset muscles .	要了解 , 不僅會讓學生更好的學習 , 但它會提醒右腦肌肉 。
i could regale you with horror stories of ignorance over decades of experience as a forensic expert of just trying to get science into the courtroom .	我可以跟各位提到 , 數十年來 , 忽視了數十年來的經驗 , 只是試著把科學帶到法庭中 。
through their photos and their records , they were able to prove that the red hat was from his son's little league team that ramon coached on the weekends .	透過他們的照片和他們的紀錄 , 他們能夠證明 , 紅帽子從他的兒子小說團隊的小說團隊在週末被教導 。
finally , they set it up so that any mosquitos that had inherited the antimalaria gene wouldn't have the usual white eyes , but would instead have red eyes .	最後 , 他們設定了這些蚊子 , 任何蚊子 , 沒有抗瘧疾基因的蚊子 , 但不會有白眼睛 , 而是要有紅色的眼睛 。
combined with albuquerque heading home , the better way program , albuquerque has reduced unsheltered homelessness in our city by 80 percent last year .	結合了亞歷山大的頭部 , 更好的方案 , 阿布克斯在我們的城市中 , 減少了80%的無家可歸 。
i would go biking up to the end of the beach , buy all the comics from the poor kids , then go back to the other end of the beach to sell them to the rich kids .	我會跑到海灘的末端 , 買所有來自貧窮的孩子的漫畫 , 然後回到海灘的另一端 , 把他們賣給富裕的孩子 。
and when i say warm , i mean pretty warm , that there were things like crocodiles and palm trees as far north as canada and as far south as patagonia .	當我說溫暖時 , 我的意思很溫暖 , 像鱷魚和棕櫚樹一樣 , 北加拿大 , 和南亞的南部一樣 。
this clock , or circadian rhythm , is also sensitive to light , so avoid bright lights at night to help tell your body that it’s time for sleep .	這種區塊 , 或電路節奏也很敏感 , 所以晚上 , 避免亮光線 , 來協助你的身體 , 來協助你知道睡眠的時間 。
what if the very features that we imagine make the camel so wellsuited to places like the sahara , actually evolved to help it get through the winter ?	如果我們想像出駱駝的特徵 , 會如何讓駱駝接觸到像薩哈拉這樣的地方 , 實際上演化了能幫助它穿越冬天嗎 ?
when you come to my country and have an issue with the president , you just run , disappear ; you vanish from the universe , because they can still find you in turkey .	當你來到我的國家 , 有一個問題 , 你只能跑、消失 ; 因為他們仍然可以在土耳其找到你 。
and yet , here's what i chose for online: ivy league degree , six feet or taller , lives within 12 subway stops of me .	然而 , 這是我在網路上選擇的:大學的辯論 , 六英尺或高達12公尺 , 生活在我身邊的12公路中 。
president george w . bush: whatever it costs to defend our security , and whatever it costs to defend our freedom , we must pay it .	總統喬治·布希:任何成本都要仰賴我們的安全 , 任何它的成本 , 以及它的成本 , 我們必須付錢 。
it also says a whole lot of things about what mathematicians thought mathematics was , what they thought it could and couldn't do , what they thought it could and couldn't represent .	它也說了很多關於數學家的想法是 , 他們認為可以做什麼 , 不能做什麼 , 他們認為可以做什麼 , 他們認為可以做什麼 , 不能代表什麼 。
these are precisely the same organizations that most of us trust when it comes to other important scientific issues such as global climate change or the safety of vaccines .	這些都是我們大多數人信任的組織 , 即使是其他重要的科學議題 , 比如全球氣候變遷或疫苗的安全性問題 。
but the way the symmetries interact enable us we've now got a language to distinguish why these symmetries are fundamentally different .	但對稱的方式 , 我們現在有一種語言來分辨為什麼這些對稱是完全不同的 。
we live in a cambrian era of big data , of social networks , and we have this opportunity to redesign these institutions that are actually quite recent .	我們生活在一個大數據、社會網絡的活動中 , 我們有機會降低這些機構的機構 。
and out in eastern montana there's a lot of space , a lot of badlands , and not very many people , and so you can go out there and find a lot of stuff .	在東部的東部 , 有許多空間 , 很多不好的土地 , 不太多人 , 所以你可以去那裡找到很多東西 。
certainly , if in the future we learn there is an area of the human brain that lights up when one curses oneself , i won't be at all surprised .	肯定 , 如果我們在未來學到 , 人類的大腦有一區塊 , 燈光在一個曲線上 , 我不會在所有驚訝的時刻 。
i was determined to see my idea translate into a practical solution , but i faced uncertainty and had no guarantee of success .	我決定去看我的想法翻譯成一個實際的解決方案 , 但我面臨不確定性 , 沒有任何成功 。
charlie ledbetter , yesterday , i thought , talked very articulately about this need to bring consumers , to bring people into the process of creating things .	查理.泰莉絲特 , 昨天 , 我心想 , 說話是關於這需要讓消費者 , 讓人們成為創造東西的過程 。
though the exact details remain mysterious , our best guess at how it all unfolded comes from yusupov’s memoirs .	雖然外部的細節仍然有神秘 , 我們最好的猜測是如何從敘利佛的記憶中來的 。
by the 4th century bce , greek engineers began making actual automatons including robotic servants and flying models of birds .	到了第四世紀 , 希臘工程師開始製造真正的自動汽車 , 包括機器人的優勢和飛行鳥類的模型 。
businesses got trapped into the conventional wisdom that they shouldn't worry about social problems , that this was sort of something on the side , that somebody else was doing it .	企業被困在傳統的智慧中 , 他們不應該擔心社會問題 , 這有點像是在另一邊 , 其他人在做這件事 。
but with women , we work a lot with masks and with threedimensional portraiture , because the fans of the female artist crave her face .	但有女性 , 我們和三維攝影師合作 , 因為女性藝術家的核心藝術家 , 讓她面臨 。
but looking around the world at the diversity of humans , he said , " well , you know , we seem to come in discreet subspecies or categories . "	但 , 看看世界各地的人類多樣性 , 他說: 「 嗯 , 我們似乎在分散的物質或分類 。 」
and most of the experiments , telescopes that i went to see are in some way addressing this question , these two twin mysteries of dark matter and dark energy .	大部份的實驗 , 我去看的望遠鏡 , 在某種程度上 , 這些問題中 , 兩個微小的暗物質和黑暗能量 。
and as i was trying to show you , as far as i'm concerned , aid does damages because it removes the government from its citizens .	當我試圖向各位展示 , 就如我所說的一樣 , 愛滋病會造成損害 , 因為它從公民中移除政府 。
the only places that remain green and that's not good news is , in fact , places like the gobi desert , like the tundra and like the sahara .	剩下的唯一地方 , 不好的消息是 , 事實上 , 像是高比沙漠 , 像鮪魚一樣 , 像撒哈拉這樣的地方 。
the point is that it's the stimulus at the back of your eye that has these optic blurs in them , and that's what tells your brain that you're moving .	重點是 , 在你的眼睛背後的刺激 , 裡面有這些相反的泡 , 那就是你正在移動的大腦 。
it detects features from the environment , and it determines where it is relative to those features , using a method of triangulation .	它會偵測到環境的特徵 , 它決定它是相對的 , 用一種三角形的方式來模擬 。
but we are not going to decrease meat consumption unless we give consumers alternatives that cost the same or less and that taste the same or better .	但我們不會減少肉類的消費假設 , 除非我們給消費者的替代方案 , 不論我們給予消費者或較少的代價 。
it does make you wonder if there were , for instance , a massive , extremely popular star trek convention one weekend , who would be minding the store ?	它會讓你納悶 , 如果有 , 例如 , 大量的流行星銀行會議一週末 , 誰會在心中心中 ?
and by doing so , my research shows that , actually , solar storms have a generic shape , and that this shape evolves as solar storms move away from the sun .	藉此研究顯示 , 我的研究顯示 , 太陽風格有基因形狀 , 這種形狀的演化是太陽能風暴從太陽中移動出來的 。
of course , the bone in finebone china gives it its translucency and also its strength , in order to make these really fine shapes , like this deer .	當然 , 中國的骨頭給了它的運輸方式 , 也是它的力量 , 為了讓這些虛擬的形狀 , 就像這個沙漠一樣 。
as we have hot blood running through our veins and arteries , so , too , the earth has hot water running through its cracks and faults .	當我們有熱血管穿過我們的皮膚和藝術時 , 地球也有熱水流過它的裂縫和雕塑 。
today i'm going to take you on a voyage to some place so deep , so dark , so unexplored that we know less about it than we know about the dark side of the moon .	今天我要給你們一個投票給一些地方 , 所以黑暗 , 所以我們不知道月亮的黑暗面 , 比月亮的黑暗面還要少 。
for it was loki’s deceit that had brought them these fine treasures and given thor the hammer for which he’s still known today .	洛杉磯的決定 , 讓它們帶來了這些漂亮的呼吸 , 給予他今天仍然知道的夏天 。
what's different is that we have enormously more information about genetics than we had then , and therefore more ability to use that information to affect these biological controls .	不同的是 , 我們有更多關於基因學的信息 , 因此 , 可以用更多的能力來影響這些生物的控制 。
and if you look this word up in the dictionary you will see that it can be defined as both " grievous affliction , " and , " to be very much in love . "	如果你看看這句話 , 你會發現 , 它可以被定義為 「 無比的影響 」 , 而 「 無比的愛 」 。
what i wanted to be was an archaeologist of the past , a discoverer of literature , an indiana jones without the whip or , actually , with the whip .	我想要成為過去的考古學家 , 一個發現 , 印度的約翰.瓊斯 , 沒有傷口 , 實際上 , 和傷口有關 。
and i remember , when i was about eight or nine years old , waking up one morning , going into the living room , and all of my cousins were running around .	我記得 , 當我大約八到九歲的時候 , 醒來 , 一早上 , 走進客廳 , 所有人都在跑來 。
and so in the industrialized world , we have very generous subsidies that are specifically designed to bring down those upfront costs .	所以 , 在工業化的世界中 , 我們有非常慷慨的物質 , 特別是設計的 , 來讓那些最初的成本降低 。
as the sun rises on a fall morning in 55 bce , camma lays two pigeons on the altar at the center of her village .	當太陽上升到55公升時 , 卡瑪在她的村子中間的兩個鴿子 , 位於她村落的兩個鴿子 。
this reduction in coal consumption is also directly driving improvements in air quality across the country , as i've shown here in blue .	煤炭消耗的減少也直接驅動了國家各地的空氣品質 , 如我所展示的藍色 。
in a better , more equal world , maybe there would be far fewer people selling sex to survive , but you can't simply legislate a better world into existence .	更好的是 , 更平等的世界 , 也許有較少的人去賣淫 , 但你不能單單單單單單把更好的世界轉化為存在 。
and what was so amazing to me about that well he would be in his recliner , would holler for me to fetch the bb gun , and i'd go get it .	對我來說 , 很驚訝的是他會在他的網頁裡 , 希望我去餵泡槍 , 我會得到它 。
but on weekends , they celebrated together , with backyard barbecues and birthday celebrations , like most working families the world over .	但在週末 , 他們一起慶祝 , 帶著背景和生日慶祝 , 像大部分的家庭一樣 。
and any nation that would become protectionist over the next few years would deprive itself of the chance of getting the benefits of growth in the world economy .	接下來的幾年內 , 任何國家會變成保護家 , 會讓自己能夠在世界經濟中取得利益的機會 。
i wasn't bringing in a bunch of actors who looked very different from one another simply because i was trying to make a point , and i wasn't trying to do anything special .	我沒有帶著一群演員 , 看起來不太一樣 , 因為我試著做點點點點 , 我不想做任何特殊的事 。
while acknowledging that he had a really comfortable life , he admitted that under different circumstances , he might have chosen a different path .	雖然他有很舒服的生命 , 他承認 , 在不同的情況下 , 他可能會選擇不同的路徑 。
now i'm worried that once i'm neurally connected to my limbs once again , my brain will remap back to its notsobright self .	我擔心 , 一旦我再次連結到肢體 , 我的大腦會再次重塑它的不肥胖自我 。
we're in california now , and i figured out the other day that california has spent four billion dollars in convicting 13 people for the death penalty .	我們現在在加州 , 我發現 , 加州有四十億美元 , 邀請13億美元的死亡陰莖 。
i have all the press clippings of those four magnificent minutes , because i don't want to forget them when old age destroys my brain cells .	我有四分之一的壓力 , 因為我不想忘記他們 , 因為我不想忘記他們 , 老年齡摧毀我的大腦細胞 。
now , women in the uk , the united kingdom , just came up with something i thought was rather ingenious , in order to illustrate the impact of the pay gap .	現在 , 英國的女性 , 美國國王 , 剛剛出發了一些我的想法 , 為了說明付錢的影響 。
and this revolution in who we are gives us a different way of seeing , i think , politics , a different way , most importantly , of seeing human capital .	這種革命 , 我們給予我們不同的方式看待 , 我想 , 政治 , 最重要的是 , 看到人類資本 。
formal jobs in the industrial sector are actually decreasing , with informal labor the only option left for people to eke out a living .	工業部門的公式工作者實際上減少了 , 非正式的勞工 , 只能讓人們脫離生活的選擇 。
and it's never easy because , of course , whenever i do i spend much of it worried about all the extra stuff that's going to crash down on me the following day .	當然 , 不容易因為 , 每當我花了很多時間 , 我都擔心這些額外的東西 , 接下來會發生的事情 。
marriage was an economic institution in which you were given a partnership for life in terms of children and social status and succession and companionship .	婚姻是一種經濟制度 , 你為孩童和社會策略所提供的夥伴 , 以及成功和同理心 。
my foster father's small act of love reminded me of my father , who would love to share his food with me when he was hungry , even if he was starving .	我父親的小角色提醒我父親的小角色 , 他很喜歡和我分享他的食物 , 即使他餓了 , 即使他餓了 。
" 'god knows how i'm still alive': teenager , 18 , finally gets vaccinated and attacks his antivax parents . "	「 剛果知道我還是活著的:青少年 , 18歲 , 終於有疫苗 , 攻擊他的抗體父母 。 」
and just like the signals that we send and receive here on earth , we can convert these transmissions into sound using simple analog techniques .	就像我們在地球上發送的訊號 , 我們可以將這些傳播的傳播變成聲音 , 用簡單的解析技術 。
cherry blossoms fall within a single week can be whisked away on the gentlest breeze and it's this that makes it more beautiful .	一週內 , 機械爆炸在一個禮拜內 , 可以在玻璃的brebrebrebrebrebrebrebrebrebrebrebres , 它會讓它更美麗 。
their videos that they use are intercut with photographs of men and women and children dying in iraq and afghanistan and in pakistan .	他們使用的影片和女性和伊拉克和阿富汗的照片和兒童在伊拉克和阿富汗和巴基斯坦的照片 。
and then given that , we can figure out how the car should respond in the moment , so what trajectory it should follow , how quickly it should slow down or speed up .	之後 , 我們就可以知道車子如何回應 , 所以軌道應該要追隨 , 該如何緩慢 , 或速度是多快 。
while wrestling over the next few years , i suffered a pretty bad shoulder injury right around the same time my wife and i found out that we were expecting our first child .	接下來幾年來 , 我痛苦地傷害我妻子受傷 , 同時也發現我們第一次期待第一個孩子 。
so there is a builtin imbalance in the political system today which is very frustrating , where you cannot do a lot of good but you can still do a lot of harm .	所以 , 現今的政治體制中有一棟建設的平衡 , 非常令人沮喪 , 你不能做很多好事 , 但你仍然可以做很多傷害 。
soon after that , i could see how nairobi was beginning to change , and it was beginning to feel more like the fear and terrorweary and wartorn cities that i had worked in .	很快地 , 我可以看到奈洛比開始改變 , 開始感覺更像是恐懼、恐怖、恐怖的城市 , 以及我工作的城市 。
and then , 15 years after looking at linux and figuring out how the community worked , he said , " i think i know how to write a version control system for free people . "	然後 , 十五年後 , 看看linux , 了解社區如何運作 , 他說: 「 我想我知道如何寫版本系統 , 為自由寫一個版本系統 。 」
you lay down a couple of very simple rules always cut away from your body , keep the blade sharp , never force it and these are things kids can understand and practice with .	你把幾個很簡單的規則從你的身體中切除 , 保持平衡的鯊魚 , 永遠不會強迫 , 這些都是孩子可以理解和實踐的 。
often , people buy them as a kind of talisman , like: " i bought this book . i won't be 'predictably irrational' . "	通常 , 人們會把他們當作一種坦白人 , 比如: 「 我買了這本書 。 我不會被說服的 。 」
i was born brown , i was born female , and i was born muslim in a world that is pretty suspicious of us for reasons i can't control .	我出生的棕色 , 我出生了女性 , 我出生在一個世界中 , 穆斯林 , 對我們而言 , 很有疑惑 , 原因我無法控制 。
and while , of course , we do need clean energy , i would put to you that it's possible that by looking at climate change as a clean energy generation problem , we're in fact setting ourselves up not to solve it .	雖然 , 我們需要乾淨能源 , 我會給你們看氣候變遷的可能性 , 藉由觀察氣候變遷 , 作為乾淨能源問題 , 我們真的設定自己無法解決 。
that red layer is a tough outer layer of dead skin , but the brown layer and the magenta layer are jammed full of immune cells .	紅色的雷射是死皮層的層層面 , 但棕色的層面和馬塔的雷射層是完全免疫細胞的 。
you're probably thinking to yourselves , this is all fine , but there's a context that's incredibly important for public policy , and i can't imagine it would work there .	你可能在想自己 , 這一切都很好 , 但有一篇文章 , 對公共政策來說很重要 , 我無法想像它會在那裡工作 。
we've added seat belts , we've added air bags , and in the last decade , we've actually started trying to make the car smarter to fix that bug , the driver .	我們加上了一座椅 , 我們加入了空氣袋 , 過去十年來 , 我們開始嘗試讓汽車更聰明 , 讓車子更聰明 , 讓車子更聰明 , 駕駛者 。
people have been debating the causes of happiness for a really long time , in fact for thousands of years , but it seems like many of those debates remain unresolved .	人們很久以來都在爭取快樂的原因 , 事實上 , 數千年來 , 但看起來像許多失望的失望 。
i'm only making a plea that we need to make a shift in our imagination about cities , where we need to reserve more space for uses on a temporal scale .	我只能創造一個我們需要在我們的想像中創造一個轉變 , 在那裡我們需要保護更多的空間 , 來儲存更多的空間 , 來儲存更多的空間 。
economists agree that the best solution is to put a price on the carbon content of fossil fuels , otherwise known as a carbon tax .	經濟學家同意 , 最好的解決方案就是把石化燃料的價格放在石油燃料的中 , 其它的名字叫做碳稅 。
the areas in red shown here , are areas that until recently have been very successfully used for agriculture , but cannot anymore because of lack of rainfall .	紅色的區域 , 直到最近 , 已經被用來做農業的區域 , 但沒有任何偏遠 , 因為缺乏雨量 。
it's only among humans that you find very large groups of people who are able to cooperate and join together into groups , but in this case , groups that are united to fight other groups .	只有在人類中 , 能找到很大的群體 , 能夠合作 , 加入團體 , 但在這個案例中 , 這個團體 , 來對抗其他團體 。
wrong again . it's now six and a half years ago since the congestion charges were introduced in stockholm , and we basically have the same low traffic levels still .	再次錯了 , 六年半前 , 由於國會議局被介紹出來 , 我們基本上有同樣的低效率 。
in the last few days of her life , my grandma was surrounded by people , a lot of people , because my grandma was the loving matriarch of a large and loving family .	過去幾天 , 我的祖母被人們圍繞 , 很多人因為我的祖父是大和失去家庭的損失 。
and before i go any further , i should tell you , if i were an evil genius and i wanted to create a situation that was going to make you mad , that situation would look a lot like driving .	在我再進一步說之前 , 我應該告訴你們 , 如果我是個邪惡的天才 , 我想創造一個會讓你瘋狂的情況 , 那情況會很像開車一樣 。
medicinal corticosteroids channel cortisol’s effects on the immune system to fight allergic reactions , rashes , and asthma .	墨西哥的珊瑚蟲皮質醇對免疫系統的影響 , 來對抗同理心的反應、種族、種族、種族、種族、種族 。
they understood what many of us are just now realizing that to get people to build the ship , you've got to get them to long for the sea ; that data rarely moves people , but great art always does .	他們知道我們當中有多少人現在才了解到 , 讓人們能夠建造船 , 你必須讓他們長得很長 ; 數據很少移動人 , 但是很棒的藝術總是這麼做 。
and my brain , thanks to my parents , has been activated to form images in my visual cortex , which we now call the imaging system , from those patterns of information , much as your brain does .	我的大腦 , 感謝我的父母 , 被激於我視覺皮質的圖像 , 我們現在稱之為 「 想像系統 」 , 從這些資訊的模式中 , 大多是你的大腦的樣子 。
which is not just to meet new people and extend your reach , extend your influence , but instead , find someone you don't know , and find someone else you don't know , and introduce them .	這不僅僅是見面新的人 , 延伸你的影響力 , 而是找到你不認識的人 , 找到其他人 , 找到你不知道的 , 並找到其他人 。
in the secondcase scenario , we performed the lesion , we reimplanted exactly the same cells , and in this case , the cells remained and they became mature neurons .	在第二個情況下 , 我們表現出了幻燈片 , 我們將完全相同的細胞 , 在這個案例中 , 細胞仍然保持 , 它們變成了數學的神經元 。
and as you get a little bit closer , it starts looking like lots of pipes , like maybe a chemical plant , or a refinery , or maybe a hellish freeway interchange .	隨著你接近一點 , 它開始看起來像很多的管子 , 像是化學植物 , 或財務 , 或財務 , 或是一個熱門的免費交換 。
and if your name is molly or connor , you've got a 14 percent better chance of getting a callback on your resume than if your name is shanice or deshawn .	如果你的名字叫摩爾或國會 , 你有14%的機會比你的名字的名字更好 。
it increases when more mass is distributed further from the axis of rotation , and decreases when the mass is distributed closer to the axis of rotation .	當更多的質量從旋轉的軸下降時 , 會增加增加 , 當質量被分散時 , 就會降低到轉變的軸 。
healthy and fertile soils like this support the most dynamic , abundant and diverse habitat for living things that we know of anywhere on the earth system .	健康和肥胖的土壤 , 例如這支支支支援最動態、豐富、多樣化、多樣化、多樣化的棲息地 。
i had to consider my preaching , recruiting , fundraising , training , but most importantly , radicalizing sending young people to fight and die as i was doing all totally wrong .	我必須考慮我的偏好、重建、基礎、訓練、訓練 , 但最重要的是 , 讓年輕人去對抗和死 , 就像我完全錯了 。
some programs that i feel would benefit our young people are art therapy programs for the kids that like to draw and have that talent , and what about the young individuals that are musically inclined ?	我覺得有些計劃會讓我們的年輕人是藝術治療計畫 , 讓孩子們喜歡繪圖、有品質 , 以及音樂上的年輕人 , 是什麼 ?
i am a kentucky basketball fan , so on a fine march day last year , i was doing one of the things i do best: i was cheering for my wildcats .	我是肯亞的籃球員 , 所以去年 , 我做了一件我最好的事之一:我在做我野生動物的事 。
it could have been the dresser of the set who put the checkbook on the thing , and george had nothing to do while he was speaking , so he wrote it , i don't know .	它可能是那些在某個地方的乾旱 , 他把口袋放在上面 , 喬治在他說話時 , 所以他寫了 , 所以我不懂 。
what was even more surprising was seeing that the fashion industry is the secondlargest polluter in the world behind the oil and gas industry .	更令人驚訝的是 , 這種時尚產業是世界上第二大污染者 , 石油和汽油產業 。
this is not just a journey for scientists , it is for all of us , because the decisions we collectively make over the next decade will affect what the ocean looks like for centuries to come .	這不僅僅僅是科學家的旅程 , 它對我們所有人而言 , 因為未來十年的決策會影響海洋的樣子 。
but even though recent , this metaphor of the network , is really already adopting various shapes and forms , and it's almost becoming a growing visual taxonomy .	但即使最近 , 這個網絡的比喻已經採用了各種形狀和形式 , 它幾乎是種種生長視覺刺激 。
we have a technology that works , and one that , if used correctly , will alleviate some of the pressure we are putting on the world's phosphorus reserves .	我們有一種能有效的技術 , 如果用正確地說 , 我們會在世界各地放棄一些壓力 ,
you know , we had a long 50year period of dealing with our race problems and legal discrimination , and that was our top priority for a long time and it still is important .	各位知道 , 我們有很長的50年時間來處理種族問題和法律歧視 , 很長一段時間 , 那就是我們最初的優勢 , 仍然很重要 。
now let me take you , for a moment , to what's widely regarded as the world's most difficult conflict , or the most impossible conflict , the middle east .	現在讓我給各位看一下 , 對於世界最困難的衝突 , 或是最不可能衝突的衝突 , 或是最不可能的衝突 , 中東 。
and as soon as you've got that idea , you should immediately wonder: what happens if we widen the differences , or compress them , make the income differences bigger or smaller ?	一旦你有了這個想法 , 你應該立刻思考:如果我們見證了差異 , 或壓迫它們 , 會怎樣 ?
scientists have studied in increasing detail the loss of the world's coral reefs , and they have documented with increasing certainty the causes .	科學家研究了 , 讓世界珊瑚礁失去的損失 , 並且記錄了某些因素的特定原因 。
and what about people who are able to scan the external environment , identify risks and opportunities , make strategy or make strategic recommendations ?	那些能夠掃描出外部環境的人 , 辨識風險和機會的人 , 讓策略或做出策略 ?
why it means you have to wash a car , what is it , that sensuality you have to touch about it ? that's the sculpture that goes into it . that sensuality .	你為什麼要洗一輛車 , 你必須碰到的感覺嗎 ? 那是你必須碰到的雕塑嗎 ? 這是它的雕塑 。
