i think you need to be in the hospital .	我覺得你需要在醫院裡 。
what you can see from here , perhaps , is that they are pretty well obscured up in the tree canopy at a distance .	各位可以從這裡看到的 , 或許 , 牠們在樹冠層的距離上都很清楚 。
they aren't efficient , but they give us limitless capacity for adaptation , variation and invention .	它們不是有效率的 , 但它們給我們無限的能力 , 可以適應、變異和發明 。
and it works perfectly on its test range , and it indeed folds up into a neat little bundle .	它完美地在測試範圍上運作 , 它確實被摺疊成一個小圓柱 。
there's always a different scenario that you can sketch out where it's possible that something could have been done differently .	總是有不同的情境 , 你可以在不同的情況下繪製出可能的可能性 , 有些事情可能是不同的 。
many of my colleagues initially were skeptical that there would be any link between public health and mining .	我的許多同事們都懷疑在公共衛生和礦井之間有任何關聯 。
so let me show you , i'm going to start with the skeletal structure , and i can add a few internal organs .	讓我給各位看看 , 我要從骨骼結構開始 , 我可以加入幾個內部器官 。
since then , i have planted her gardens through art installations throughout the world , in countries of the people that i meet .	從那時起 , 我在世界各地種植了她的花園 , 在我遇到的國家 。
this involves blueprints , industrial manufacturing and construction using teams of workers .	這涉及藍圖 , 工業製造和建設 , 使用工人團隊的團隊 。
right on be free right on , be free right on , be free right on , be free right on , be free right on , be free right on , be free	右邊是自由的 , 自由的 , 自由的 , 自由 , 自由地自由 , 自由地自由 , 自由地自由 , 自由地自由 , 自由地自由 。
if that patient has someone in the outside world to assist them and help them , the doctor can implement the best care with that connection in mind .	如果那位病人在外面的世界有一個人來協助他們幫助他們 , 醫生可以在心中執行最好的照護 。
the big bang also predicts that in the early , hot universe , our fundamental forces may unify into one superforce .	大爆炸也預測 , 在早期 , 熱的宇宙中 , 我們的基本力量可能可以辨識出一個超級強大的力量 。
people in that quadrant tend to be great students , great testtakers , great at project management or accounting .	那個四軸的人通常是偉大的學生 , 偉大的測試者 , 偉大的專案管理或帳戶 。
and that made so much of a difference in terms of the peace of mind that came with that ; we could focus on her recovery .	這使得大腦和平有這麼大的差異 , 我們就能把焦點放在她的復甦上 。
now , you might say , " well , that's bad , but in such a world where we have so many other problems , do we need another cause ? "	你可能會說: 「 嗯 , 那很糟 , 但在這個世界上 , 我們還有很多其他的問題 , 我們需要另一個原因嗎 ? 」
when it comes to brutal murderers who post their beheading videos , the internet has created a new kind of crowd .	當它來到殘酷的謀殺者 , 他們發佈了影片 , 網際網路創造了一種新的群眾 。
computing power helps , but it would be useless without the mathematical modeling to find the information hidden in the data .	計算能力能幫助 , 但如果沒有數學模型 , 就能找到資料隱藏的資訊 。
vinny was hit by a car when he was 15 , and from that moment forward , spent more time in jail than in school .	當他十五歲時 , 維尼被車撞到 , 從那一刻開始 , 在監獄裡花了更多時間 。
some of these you can guess so , los angeles is " acting " and san francisco is " gay . "	有些人可以猜測 , 洛杉磯是 「 行動 」 , 舊金山是 「 同性戀 」 。
the four browser groups on average have similar typing speed and they also have similar levels of computer knowledge .	平均每四個瀏覽器都有相似的打字速度 , 它們也有類似的電腦知識 。
bangladesh is now the fastestdeploying country in the world: two systems per minute on average , night and day .	孟加拉現在是世界上最快的國家:平均每分鐘2個系統 。
and what happened was , to my luck , i saw a nuclear scientist at whose party i had done cartoons .	在我的幸運中 , 我看到了一名核子科學家 , 我做了漫畫 。
you could connect all your vhs players together and cut something together , so i called my parents and convinced them to buy this for me .	你可以把所有的vhs玩家連在一起 , 把東西剪在一起 , 所以我打電話給我的父母 , 說服他們為我買這個 。
and that narrative is so appealing even to me , and i thought maybe i had gotten that , too , but i didn't .	那個敘事對我來說是如此的吸引人 , 我也認為我可能也得到了這一點 , 但我也沒有 。
we create this asset , and we leave this trail of digital crumbs behind us as we go throughout life .	我們創造了這個資產 , 我們留下了數位塑膠在我們身後的痕跡 。
it features two of these deep rovers , and i can criticize them because these sweet things are mine .	它特徵了兩條深路 , 我可以批評它們 , 因為這些甜點是我的 。
so as i learned about the true nature of poverty , i couldn't stop wondering: is this the idea we've all been waiting for ?	所以當我了解貧窮的真正性質時 , 我無法停止思考:我們都在等待這個想法嗎 ?
so when there's an outbreak of ebola , we think " how can we go and stop this outbreak in the country ? "	所以當伊波拉爆發時 , 我們會想: 「 我們該如何去阻止這個爆發 ? 」
we need to slow down , the buddhists say slow down time so that you can put your heart , your soul , into that space .	我們需要慢慢慢下來 , 佛教徒說慢慢下來 , 讓你的心臟、靈魂 , 進入那個空間 。
you probably think about a young girl or woman , who's been brutally forced into prostitution by a violent pimp .	你可能會想到一個年輕女孩或女人 , 他們被暴力的管子迫進入憲法 。
those are the enzymes that we want to carry forward , and we can repeat this cycle again and again .	這些是我們想要前進的酵素 , 我們可以重複這個循環 。
migrating eastward , following the grasslands , because that's what they were adapted to live on .	移民東方 , 沿著草原 , 因為那就是他們適應居住的 。
but it has a terrible catch , and the catch is that this system is destined to collapse .	但它有個可怕的抓住 , 抓住的就是這個系統被迫崩塌 。
dad , being an academic , had no idea that mike's hard lemonade contained alcohol .	爸爸 , 身為學術師 , 不知道麥克的困難檸檬汁含有酒精 。
the part of the brain that's the most important for recognizing fearful expressions is called the amygdala .	大腦中最重要的部分是辨識恐懼的表情 , 叫做杏仁核 。
a turnaround in terms of how it manages its image , and how it takes control of its own destiny .	以它如何管理它的影像 , 以及它如何控制它自己的命運 。
that's 127 rides per second , showing that this is a crosscultural phenomenon .	這是每秒127條路 , 顯示這是一個跨文化現象 。
the wavelength of an object limited to a small region of space can't be perfectly defined , though .	然而 , 一個物體的波長限於一個小區域的空間無法完全定義 。
while unloading , the train frequently moves back and forth , so a typical sequence might look like this .	雖然不安 , 火車通常會回來 , 所以典型的序列可能會像這樣 。
today's sexual landscape looks a lot like europe and america on the brink of the sexual revolution .	今天的性地景看起來像歐洲和美國在性革命的品牌上 。
what i do know is that dozens of online job applications seem to just disappear into a black hole .	我所知道的 , 線上工作應用的數十個線上工作應用似乎只是消失在黑洞裡 。
the men that carried that attack out were armed with ak47s , explosives and hand grenades .	那些帶著那攻擊的男人 , 手上有47個 , 爆炸性和手勢 。
then , if the new drug showed a significant benefit compared to the placebo , it was proved effective .	然後 , 如果新藥的效果與安慰劑相比 , 它就證明了有效率 。
and for those of you in the diaspora who are struggling with where should i be , should i move back , should i stay ?	對於在座的各位 , 對於我應該去哪裡掙扎的人 , 我應該回到哪裡 , 我應該留下來嗎 ?
the world i believe in is one where we're measured by our ability to overcome adversities , not avoid them .	我相信這個世界 , 是我們用來克服廣告的能力 , 而不是避免他們 。
but first , i need to talk to you about a story , which is my story , about the story of this country that you're all here in today .	但首先 , 我需要跟大家談一個故事 , 那就是我的故事 , 關於這個國家的故事 , 你們今天在這裡的故事 。
these children , he said , had been kept neatly in a refrigerator that didn't defrost .	這些孩子 , 他說 , 這些孩子在冰箱裡一直被保持著 。
ndb: but the hymen is nothing like a piece of plastic you can wrap around your food , or a seal .	ndb:但是 , 膜就像是一塊塑膠 , 你可以在你的食物周圍纏繞 , 或一片海豹 。
you simply need to find ways of promoting the endogenous , spontaneous repair that occurs anyway .	你只需要找到方法來促進永恆、自發性的修復方式 。
we're in christchurch , where people have lived through a devastating natural disaster and recovered .	我們在基督教堂裡 , 人們生活在極大的自然災難中 , 恢復了 。
it's an icon , it's what people think of when they think of a pencil and what they think of when they think of school .	這是一張圖 , 人們在思考鉛筆時會想到的 , 以及當他們想到學校時 , 他們會想到什麼 。
if we have the wrong signals , say the netflix signals , we get fat cells instead of muscle .	如果我們有錯誤的信號 , 比如netflix訊號 , 我們就會得到脂肪細胞 , 而不是肌肉 。
again , for example , relying on drones to target enemies in faraway countries may be a tool .	舉例來說 , 依賴無人機來對抗敵人 , 可能是工具 。
and it's not a banal story after the liberation he continued to make false papers until the '70s .	這不是他在解放自由之後繼續做假論文 , 直到70年代 , 才是銀行故事 。
you know , if you were writing this , you'd say , " no , we've got to write the script differently . "	如果你寫這篇文章 , 你會說: 「 不 , 我們必須用不同的方式寫這本文字 。 」
so i made a lot of painful mistakes , and with time , my attitude about those mistakes began to change .	所以我做了很多痛苦的錯誤 , 隨著時間 , 我對這些錯誤的態度開始改變 。
and we're also going to develop the future applications that will continue to contribute to sustainable development .	我們也要發展未來的應用 , 能夠持續發展永續發展 。
however , this 1 . 9 percent error rate in patrilineal connections is not unique to our data .	然而 , 這1.9%在專利關係中錯誤的比例 , 並不是我們資料的獨特性 。
they realize that ordinary students have extraordinary talents , and they personalize learning opportunities .	他們意識到 , 一般學生有非凡的才華 , 他們個人化學習機會 。
they help moderate the temperature in our temperate zones and give us stable weather .	它們幫助我們將溫度的溫度融化 , 並給我們穩定的天氣 。
this is cis3hexene1thiol , and this smells of rotten eggs , ok ?	這是cis3hen1hitol , 這種腐爛蛋的味道 , 好嗎 ?
and if you meet those goals , you can be rewarded with a substantial tax discount every year .	如果你見到這些目標 , 你每年都可以得到一份潛在的稅收 。
and this is , i think , a perfect example of what robert wright was talking about in those nonzerosum things .	我認為這是一個完美的例子 , 說明robertwright在那些非零和的東西中談到的 。
except that they're not as rich as ours , because they don't have a cerebral cortex like we do .	除非它們和我們的一樣富有 , 因為它們沒有像我們一樣的大腦皮質 。
and she's recognizing the dangers of mortality and why she should break away from mortality .	她意識到死亡率的危險 , 以及為什麼她要脫離死亡率 。
the locations of these enlightened districts , i think , will fail to surprise you .	我認為這些激勵人心的區域 , 會讓你驚訝 。
if you made that decision in 1965 , the down side of that is the next year we have the cultural revolution .	如果你在1965年做了這個決定 , 下面的那一年 , 我們有文化革命 。
" i will ask god for forgiveness and his light will shine through me to them . how fantastic . " this was an opportunity .	「 我會問神原諒 , 他的燈光會讓我轉向他們 。 」 這真是太棒了 。
so we said , " even if you have two hours one sunday every six months , it doesn't matter . that's going to be enough . "	所以我們說: 「 即使你每六個月有兩小時 , 這不重要 。 那就夠了 。 」
we need to ask questions about how we're going to teach lowincome parents how to better interact with their children , with their partners .	我們需要問一些問題 , 我們要如何教低收入父母如何和他們的孩子互動 , 他們的伴侶 。
the national statistician of england and wales , john pullinger , you would expect he would be pretty good .	英國和威爾斯的國家統計學家約翰.佩林斯 , 你會預期他會很棒 。
this is all their movies . we've got about 60 movies that these kids have made , and they're quite incredible .	這是他們的電影 。 我們有大約六十部電影 , 這些孩子製作的 , 而且他們很不可思議 。
and for more and more of us , home has really less to do with a piece of soil than , you could say , with a piece of soul .	對我們更多人來說 , 家裡的土壤比土壤更少 , 你可以說 , 有一塊土壤 。
so what can you do to turn stress to your advantage and stay calm and collected when it matters the most ?	所以 , 你要如何把壓力轉向你的優勢 , 保持冷靜 , 並收集最重要的優勢 ?
and the fact is , millions is a gross estimate , because we don't really know how many kids die each year of this .	事實上 , 數以百萬計的估計 , 因為我們不知道每年有多少孩子死亡 。
from the classroom to parents to media , and it can really make a difference in terms of whether we choke or thrive .	從教室到家長 , 到媒體 , 它真的可以改變我們是否選擇或茁壯 。
instead , use it to source and qualify leads and then get offline as quickly as possible with the zero date .	取而代之 , 用它來源和量化的領袖 , 然後快速地從零約會上降 。
back then , computers were these large mainframes only scientists cared about , and no one dreamed of even having one at home .	那時 , 電腦只是科學家在乎這些大型的主題 , 甚至沒有人在家裡夢想 。
since 2009 , stem majors in the united states have increased by 43 percent , while the humanities have stayed flat .	從2009年起 , 在美國 , 史帝芬主要增加了43% , 雖然人類仍然保持平坦 。
i did this study with my graduate students , especially craig haney and it also began work with an ad .	我和我的研究生做了這個研究 , 特別是瘋狂的漢西 , 它也開始了廣告 。
atms , automated teller machines , had two countervailing effects on bank teller employment .	ms , 自動告訴機械人 , 銀行員工有兩種反覆性的效應 。
elasticity of mind is something that we really need , you know , we really need , we really cherish and we really work on .	很棒的心智是我們真正需要的 , 我們真的需要 , 我們真的需要 , 我們真的很珍惜 , 我們真的在努力 。
for the producers , if a buyer wants to buy something produced a certain way , that's what brings them to the table .	對於生產商來說 , 如果買家想要買某樣東西 , 那就帶他們到桌上 。
this willingness to turn toward our experience rather than trying to make unpleasant cravings go away as quickly as possible .	這願意轉向我們的經驗 , 而不是盡可能讓不愉快的渴望遠離我們的經驗 。
if we can change the dynamic , by first of all creating cities that are denser and more livable . . .	如果我們能改變動態 , 首先 , 創造出密度且更可靠的城市 。
regardless of the topic at hand , an intention can be framed in promotion or prevention .	除非這個主題 , 沒有意圖可以在促進或預防中被欺騙 。
and they are the places where artists who deserve and want to work at a certain scale of resources will find a home .	他們是那些值得服務的藝術家 , 想要在某種程度上工作的人 , 會找到一個家 。
and when it dies , it falls to the bottom and then it rots , which means that bacteria break it down .	當它死亡時 , 它會落到底部 , 然後轉動 , 這意味著細菌會破壞它 。
and when i sat for the kcse for a second time , i was able to receive a b minus . clap .	當我坐了一秒鐘 , 我就能收到b-minus 。
for many reasons , not just these , over half of prisoners lose contact with their children and families .	基於許多原因 , 不只是這些 , 超過一半的囚犯失去了他們的孩子和家人的聯繫 。
and as i was modeling this mangrove swamp , i was thinking to myself , " how do you put a box around this ? "	當我在模擬這個曼格洛夫的沼澤時 , 我在想: 「 你怎麼把盒子放在這個盒子裡 ? 」
a welldesigned video game will seamlessly weave the user into the fabric of the virtual experience .	一個完善的電玩遊戲會無縫地把使用者放進虛擬體驗中 。
now , you can reduce the embodied energy by about 25 percent by using high fly ash concrete .	現在 , 你可以減少25%的排放量 。
what we get from this adventure is just sheer joy , and joy , after all , is the end of life .	我們從這個冒險中得到的 , 就是她喜悅 , 畢竟 , 人生結束了 。
these are the ones where you have to press what floor you're going to go to before you get in the elevator .	這些是你必須按下你要去的地板 , 在你進入電梯之前 。
we don't have 70plus years to figure this out , so it means we need to try something new and we need to try something different .	我們沒有七十多年的時間去搞清楚這一點 , 這意味著我們需要嘗試新事物 , 我們需要嘗試不同的東西 。
and these people have taught me that radical body politics is the antidote to our bodyshaming culture .	這些人教我 , 激進的身體政治是對我們體現文化的抗藥性 。
so the appropriate adult really should be an attorney or perhaps a trained child advocate .	所以 , 適當的成年人應該是律師 , 或是受過訓練的孩子倡導 。
for some magicians or mentalists , sometimes the spoon will bend or melt , sometimes it will not .	對一些魔術師或心理學家來說 , 有時 , 孢子會彎曲或融化 , 有時它不會 。
if i asked all of you , for example , in this room , what you want in a coffee , you know what you'd say ?	舉例來說 , 如果我問你們在座的各位 , 你想要咖啡 , 你會知道你會說什麼嗎 ?
that's when i heard , maybe not for the first time , " stifle yourself , jeanette , i'm going . "	那是我第一次聽到的 , 也許不是第一次 , 「 偷走自己 , 珍妮佛 , 我要去 。 」
the thing is , what most people don't understand is that there are so many of us growing up in europe who are not free to be ourselves .	重點是 , 大部分人不了解的是 , 我們很多人在歐洲長大以來沒有自由成為自己 。
and these people that i interview , they haven't closed themselves around this loss and made it the center of their lives .	我訪問的這些人 , 他們沒有把自己關在這個失去之中 , 讓它成為他們人生的中心 。
do you remember when lights used to just go on and off , click click , when you closed the door in a car ?	你是否記得以前光線照亮時 , 點擊點擊 , 當你關閉車門時 , 會記得嗎 ?
i , for one and i'm not kidding didn't eat real spinach or broccoli till i was 19 .	我的意思是 , 我不是在開玩笑 , 不是在吃真正的海灘或布朗克林的till , 我當時19歲 。
with continued and increased investments , we can get transmission rates low enough to end hiv once and for all .	隨著持續、增加投資 , 我們就能得到傳染率低到足以終止愛滋病毒一次 。
it's an impossible choice , and nearly every month , seven million people choose between medicine and energy .	這是不可能的選擇 , 幾乎每個月 , 700萬人選擇醫學和能源之間 。
so this life plan shows the steps for us to secure our land , our biodiversity , our culture , our education .	所以這個生命計劃讓我們能安全我們的土地、我們的生物多樣性、文化、教育 。
not all in her legs that would be great for her own speed but in also in her throat , arm , eye , brain .	不是所有在她的腿上 , 對她自己的速度很棒 , 但也在她的喉嚨、手臂、眼睛、大腦中 。
they'd all hiked up the normal trail on the back , which i was planning on using for my descent .	他們都在背後藏著正常的軌道 , 我在計劃用我的需求 。
so when you're looking at shakespeare , stop and look at the words , because they really are trying to tell you something .	所以當你在看莎士比亞時 , 停下來看看這句話 , 因為他們真的在試著告訴你們一些東西 。
as my brain experienced life without prescription opioids for the first time in months , i thought i would die .	我的腦部經歷了無數次的鴉片類藥物 , 幾個月後 , 我以為我會死 。
and in this case , the luck led to a wonderful , profound and powerful situation that was also humorous .	在這個例子中 , 幸運會導致一個很棒的、深刻、強大的情況 , 同時也很謙卑 。
it was having a vision of the future and something to fight for , because i know this struggle isn't my own .	它有著未來的願景 , 以及對抗的事物 , 因為我知道這個掙扎並不是我自己的 。
and for norden as well , this device had incredible moral importance , because norden was a committed christian .	對於挪威人來說 , 這個裝置有不可思議的道德重要性 , 因為諾登是基督徒 。
a recent study from the university of michigan showed that these games are incredibly powerful relationshipmanagement tools .	密西根大學的一項研究顯示這些遊戲是非常強大的關係工具 。
and so i learned that a few years later , in 1998 , a total eclipse was going to cross the caribbean .	我在1998年後學到了幾年後 , 一個完整的eclise將會跨越加勒比海 。
the memories that were cued they remembered better than the ones they weren't , even though they don't remember hearing those sounds ?	那些被記錄下來的記憶比他們不記得的那些記憶還好 , 即使他們還不記得聽到那些聲音嗎 ?
this man is robert moog , the inventor of the moog synthesizer , who passed away this past august .	這個人是robertmoog的發明家 , 他在八月離開了這段影片 。
but they will do global economic damage , because they don't have to hit , necessarily , to do this kind of damage .	但他們會造成全球經濟損害 , 因為他們不需要碰到、必要地 , 來做這種損害 。
and in that blog , i was trying to apply his thinking as a realist to my increasingly bleak circumstances .	在那部部部落格中 , 我試著把他的思想當作真實主義者 , 在我越來越多的微弱情況下 。
if we actually look at all the objects that have been tagged under " happiness , " you would expect happiness , i guess .	如果我們仔細觀察那些被標記在 「 快樂 」 的物體 , 你會預期快樂 , 我猜 。
the hospital's maternity ward was really stressed out because a lot of babies were born on this gray november day .	醫院的營養獎金非常強烈 , 因為很多嬰兒出生在這個灰色的十一月 。
the ggb , golden gate bridge , is supposed to be a passage across our beautiful bay , not a graveyard .	格子 , 金門大橋 , 應該是通過我們美麗的寶寶 , 而不是灰色的 。
what i can tell you is this: that the rwandan genocide was one of the world's greatest failures of simple compassion .	我可以告訴各位的是 , 盧安達大屠殺是世界上最偉大的任務之一 。
the husband won't clear up his clothes , or the wife's always late for meetings , whatever it is , ok ?	丈夫不會清理他的衣服 , 或太太遲到會議 , 不論是什麽 , 好嗎 ?
and i'm thinking , " ok , bread truck , me delivering bread while my dad's driving the truck . "	我在想: 「 好 , bread卡車 , 我在開車時遞送麵包 。 」
it also meant , if the worst came to the worst , i could actually jump in and swim across and drag the sledge over after me .	這也意味著 , 如果最糟的來到最糟糕的情況下 , 我可以跳進去 , 游過來 , 把滑板拖到我身後 。
in fact , i recall that the only way i could fill out the application was during my commute to college .	事實上 , 我回想 , 唯一能填補應用的方法 , 就是我在大學的路上 。
i noticed when i wore my creations , people would stop me and say , " wow , that's really cute . where can i get one ? "	我注意到當我穿著創作時 , 人們會停下來說: 「 哇 , 那真的很可愛 。 我能得到什麼 ? 」
and i really pity each and every one of you who has to spend your days discovering new galaxies or saving humanity from global warming .	我非常珍惜你們每一個人 , 都得花時間在發現新星系 , 或是拯救全球暖化的人類 。
and that , i think , can affect whether or not people want to share something , keep it private , or just keep it offline altogether .	我認為 , 這可以影響人們是否想要分享某樣東西 , 保持私人 , 或只是讓它脫離網路 。
so every year in that same hall , i host a fantastic concert to celebrate international women's day .	所以 , 每一年在同一廳裡 , 我都會參加一個很棒的會議 , 去慶祝國際女性的日子 。
since the roman government largely prohibited working with human cadavers , galen conducted countless dissections of animals instead .	自從羅馬政府大多禁止與人類的救援者合作 , 蓋倫對動物的無數失敗 。
this is now taking data from everybody from the entire collective memory , visually , of what the earth looks like and link all of that together .	現在我們從全部集體記憶中取得資料 , 視覺上 , 地球看起來像什麼樣子 , 連結在一起 。
this painting is called " the allegory of chastity , " but purity is not just about suppressing female sexuality .	這幅畫叫做 「 慈悲的演算法 」 , 但純粹不只是為了抑制女性性行為 。
and that meant that journalists had to deal with fakes , so we had to deal with old photos that were being reposted .	這意味著記者必須處理假新聞 , 所以我們必須處理那些被重建的舊照片 。
this is what we call the malaria manipulation hypothesis , and it's something that we've been working on over the last few years .	這是我們所謂的瘧疾操控假設 , 這是我們過去幾年所做的 。
the ami is a method to connect nerves within the residuum to an external , bionic prosthesis .	ami是一種方法 , 將神經連結到外部、仿生義肢中 。
[protect your selfesteem] we have to catch our unhealthy psychological habits and change them .	我們必須抓住我們不健康的心理習慣 , 並改變他們 。
these are the places that are the richest in biodiversity and the most important from an ecosystem function pointofview .	這些地方是生物多樣性最富有的地方 , 最重要的是生態系統的功能觀點 。
[well , actually , they are written in stone . ] that is to say , there were some choices , but not everything was a matter of choice .	〔威爾 , 他們其實是用石頭寫的 。 〕那就是說 , 有一些選擇 , 但不是所有選擇都很重要 。
that's a big problem . and actually if we carry on as we are , it's a problem we're very unlikely to be able to solve .	這是個大問題 。 事實上 , 如果我們關心我們的問題 , 我們可能無法解決的問題 。
but then along came a lowly economist , who had children himself , and he used the expensive and complicated treatment .	但後來 , 經濟學家來了 , 他有孩子自己 , 他用昂貴且複雜的治療方式 。
so islamophobia isn't just the natural response to muslim terrorism as i would have expected .	所以 , 伊斯蘭主義不僅是穆斯林恐怖主義的自然反應 , 就像我預期的一樣 。
thankfully , this tube was just a start , because something else happens when the electrons here hit the piece of metal inside the tube .	謝天謝地 , 這個管子只是一開始 , 因為當電子在管子裡撞到金屬時 , 會發生什麼事 。
this is " 6 , 500 yards , " after corot . " 9 , 000 yards , " after gerhard richter .	這是 「 6 , 500碼 」 之後的 「 九千碼 」 , 在gerhardriter之後 。
for hours afterwards , the sea was strewn with bits of wood for miles around all of this was from the houses in the slum .	幾小時後 , 海面上有幾英里的木頭 , 全部都來自貧民窟的房子 。
our forest in brazil , that antique forest that was the size of california , is destroyed today 93 percent .	我們在巴西的森林 , 那是加州的抗原森林大小 , 今天被摧毀了93% 。
a few years ago , i got a call from the highest ranking legal official in the state of georgia: the attorney general .	幾年前 , 我接到喬治亞州最高的法律官官的電話:律師總統 。
desean , a brilliant firstgrader i taught in the bronx , he helped me understand how identity shapes learning .	迪斯坦 , 我在布朗克斯教導的一位優秀的學生 , 他幫助我了解身分如何塑造學習 。
even at its closest approach to the sun , sedna is further from neptune than neptune is from the earth .	即使在最接近太陽的路上 , 愛迪娜遠遠遠遠遠遠遠遠遠遠遠離地球 。
and the great scientific challenge for people like me in thinking about all this , is do we know how to put humpty dumpty back together again ?	對像我這樣的人來說 , 科學上的挑戰是 , 我們知道如何把空虛的垃圾放回來嗎 ?
and so , i figured that to survive i would be invisible , and the uniform helped me to seem no different from any other child .	所以我想 , 為了生存我是看不見的 , 制服讓我看起來和其他孩子不一樣 。
this certainly applies to those who are desperate enough to navigate choppy and stormy seas in boats .	這顯然適用於那些絕望能夠在船上導航霍普和風暴季節的人 。
a study shows that 70 percent of workers in the us are disengaged , and this is costing the companies 550 billion dollars a year every year .	一項研究顯示 , 美國每年有70%的勞工失業 , 每年花費550億美金 。
recent research has shown that the difference of treatment effect between regular physical therapy and operations for the knee there is no difference .	最近的研究顯示 , 一般的物理療法和手術之間的治療效應是不一樣的 。
first , in 1989 , the leadership in east germany was uncertain what to do against the growing protest of people .	首先 , 在1989年東德東部的領導力不確定該如何對抗人們成長的抗議 。
creating our own program to solve problems , like fighting corruption , building institutions , stabilizing the micro economy .	創造我們自己的計畫 , 來解決問題 , 比如對抗貪腐 , 建立機構 , 穩定微經濟 。
when used in every day life , the word symmetry represents vague notions of beauty , harmony and balance .	當日常生活中使用時 , 這個詞代表著美麗、和平衡 。
but in order to look at mobility and locomotion at this size scale to start , we're cheating and using magnets .	但為了要從這個大小開始 , 我們就在作弊和使用磁鐵 。
you're probably even giving a microscopic high five to the two species of mites that live on our faces , on all of our faces .	你甚至可能還給了微觀的五到兩種麻省理工學院的微生物 , 在我們所有的面孔上 。
and when the little girl came out of her scan , she ran up to her mother and said , " mommy , can we come back tomorrow ? "	當小女孩從她的掃描中出來時 , 她跑到她的母親 , 說: 「 媽咪 , 我們明天可以回來嗎 ? 」
we took a lot of horizontal slice images through me , produced those slices and used them to build a cad model .	我們拍了很多地平線圖像 , 透過我 , 製作這些投影片 , 用它們來建造一個劍橋模型 。
theater is really focused in new york , chicago and seattle , with the exception of the dallas theater company . "	劇院非常專注於紐約、芝加哥和西雅圖 , 除了達拉斯劇院公司外 。 」
i think what he was complaining about is not universities but rather the lecturebased format that so many universities spend so much time on .	我覺得他抱怨的不是大學 , 而是教學的基礎形式 , 很多大學都花了這麼多時間 。
more to do with feelings of superiority and inferiority , of being valued and devalued , respected and disrespected .	更加有價值、尊重、尊重、不尊重、不尊重的感覺 。
we've created a tool kit which also lives at brigade . codeforamerica . org , and we will support you along the way .	我們創造了一套工具 , 可以在廣泛生活 。 codeforamica.org , 我們會支持你 。
so teams of people who are operating the rovers on mars , like this one , what we are doing is we are living on earth , but working on mars .	所以 , 火星上的人們 , 像這樣的團隊 , 我們所做的就是住在地球上 , 但在火星上工作 。
the movie is called " these birds walk , " and it is about wayward street kids who are struggling to find some semblance of family .	電影叫做 「 這些鳥走路 」 , 重點是走向街頭的孩子 , 他們在努力找到一些家人的共和國 。
not one more family should have to drain their savings account to buy a few days of rest and recovery and bonding .	不應該再有一家家家人 , 不該再買幾天的儲蓄帳戶 , 還能恢復和彎曲 。
and as we sit here today , you can go wireless on your braces with clear aligners , or your dental restorations .	當我們坐在這裡時 , 你可以用清晰的角度去無線電 , 或是你的牙齒恢復 。
they have been around for almost 30 years now , which is quite amazing to think of , but they're only just starting to filter into the public arena .	他們現在大約30年了 , 很棒的思考 , 但他們只是開始過濾到公共區域 。
while preparing for my talk i was reflecting on my life and trying to figure out where exactly was that moment when my journey began .	雖然我在準備演講時 , 我反思我人生 , 試著找出那一刻 , 我的旅程從何開始 。
if you were a member of the club , when you're a member of a club , you're a zipster .	如果你是俱樂部的一員 , 當你是俱樂部的一員 , 你就是zipter 。
the tobacco industry externalizes all those costs , with an estimated one trillion us dollars per year .	菸草產業將這些成本外部化 , 每年估計一兆美元 。
so first of all , decide on a goal: to get to know one person from a group you may have negatively stereotyped .	首先 , 決定一個目標:要從一個團體中認識一個人 , 你可能已經被忽略了 。
it is a statement made by the current frontrunner for the republican nomination for us president , donald trump .	它是目前共和黨的前午宣言 , 是我們總統唐納川普的總統 。
into their police radios as they described me , they kept saying , " middle eastern male with a backpack .	在他們描述我時 , 他們一直在說: 「 中東男性和背包 。
now , ironically , what happened was it was eliminated from all the temperate zones , which is where the rich countries are .	諷刺的是 , 所有的溫室區都消失了 , 也就是富裕國家的位置 。
when the big day came , we filled their fridge with milk and fresh fruit and headed to the airport to meet our family .	當大一天到來時 , 我們用牛奶、新鮮的水果填滿了飛機 , 到機場去見我們的家人 。
and this was the 1970s , it was luton , where he worked at vauxhall motors , and he was a jamaican .	這是1970年代 , 他是盧頓 , 他在瓦魯克斯哈爾摩托車工作 , 他是jamican 。
they have been rarely photographed , partly because they are considered one of the most dangerous predators in the ocean .	他們很少被拍攝 , 部分是因為他們被認為是海洋中最危險的掠食者之一 。
if you've ever tried to draw in perspective , you know that the closer something is to the horizon , the smaller you should draw it .	如果你曾經嘗試過要畫出的觀點 , 你就知道最接近地平線 , 你應該畫的越小 。
well to explain that , i've got a short video clip to explain the khmer rouge regime during 1975 and 1979 .	為了解釋這一點 , 我有一個短片可以解釋1975年和1979年的khmerrougengime 。
and any number of these megacity clusters has a gdp approaching two trillion dollars that's almost the same as all of india today .	任何這些城市的聚集者 , 都有gdp接近兩兆美元 , 幾乎和今天的印度一樣 。
they also developed a webbased portal that all the stakeholders could look into and see where any given rape kit was at any given time .	他們也開發了一套網絡的港口 , 所有的客戶都可以看進去 , 看看任何時候 , 任何人都在哪裡 。
that night , i'm laying in bed , i'm staring at the ceiling and thinking , " oh my god , what have i done ?	那天晚上 , 我躺在床上 , 我看著天花板 , 想: 「 天啊 , 我做了什麼 ?
